=============================================================
	iFlyTEK log file
	Subject :    MT Scylla Recognizer Logging
	Continued-Time :    23/07/21-06:35:22 203
	Application: D:\develop\Java\jdk1.8.0_121\bin\java.exe 2021-08-30 17:17:25
	Module:      D:\cdback\app-coalding-topspeed-api\lib\mt_scylla.dll 2023-05-10 09:32:50
	PID: 34624 (0x8740) Version: 1.0.0.32019
=============================================================
[23/07/21-06:35:22 187][TRC][Px8740][Tx52b0] heart_beat::post_url | leave.
[23/08/08-09:17:33 000][DBG][Px5dcc][Tx7444] scylla_inst::create_inst | posthead : POST /tts/ HTTP/1.1
Host: 
Token:anhui
Content-Type:application/json-rpc
Content-Length:500
Accept:application/json-rpc
.
[23/08/08-09:17:33 000][DBG][Px5dcc][Tx7444] server_url_curl = http://10.70.182.176:8084/tts/.
[23/08/08-09:17:33 000][DBG][Px5dcc][Tx7444] (LIBCURL)server_url_curl = http://10.70.182.176:8084/tts/,posthead = nToken:anhui
Content-Type:application/json-rpc
Content-Length:500
Accept:application/json-rpc
[23/08/08-09:17:33 000][DBG][Px5dcc][Tx7444] http_client_curl::http_post | data = {
   "id" : 1,
   "jsonrpc" : "2.0",
   "method" : "deal_request",
   "params" : {
      "appid" : "pc20onli",
      "aue" : "raw",
      "auf" : "3",
      "auth_id" : "24CF94B024012_80-30-49-EB-7B-19_294869cb_1",
      "auth_need" : "false",
      "cmd" : "ssb",
      "extend_params" : "{\"params\":\"token=anhui\"}",
      "private_key" : "d0fa46072178851166f91e7cb3ab0a61",
      "svc" : "tts",
      "syncid" : "0",
      "token" : "anhui",
      "uid" : "660Y5r",
      "vid" : "62360"
   }
}
[23/08/08-09:17:33 156][INF][Px5dcc][Tx7444] http_client_curl | resp_code is 56.
[23/08/08-09:17:33 156][PRF][Px5dcc][Tx7444] create post leave
[23/08/08-09:17:33 156][TRC][Px5dcc][Tx7444] scylla_inst::create_inst | leave.
[23/08/08-09:17:33 156][TRC][Px5dcc][Tx7444] http_client::fini | enter.
[23/08/08-09:17:33 156][TRC][Px5dcc][Tx7444] http_client::fini | leave.
[23/08/08-09:17:33 156][ERR][Px5dcc][Tx7444] scylla_mngr::create_inst | failed: 56
[23/08/08-09:17:33 156][TRC][Px5dcc][Tx7444] scylla_mngr::alloc_inst_Ex | leave.
[23/08/08-09:17:33 156][TRC][Px5dcc][Tx7444] SCYMTSessionBeginEx | leave.
[23/08/08-09:17:33 156][TRC][Px5dcc][Tx7444] SCYMTUninitializeEx | enter.
[23/08/08-09:17:33 156][TRC][Px5dcc][Tx7444] scylla_mngr::fini | enter.
[23/08/08-09:17:36 015][TRC][Px5dcc][Tx7934] heart_beat::post_url | enter.
[23/08/08-09:17:36 015][TRC][Px5dcc][Tx7934] heart_beat::post_url | leave.
[23/08/08-09:17:36 015][DBG][Px5dcc][Tx7934] heart_beat || thread out 
[23/08/08-09:17:36 015][TRC][Px5dcc][Tx7444] scylla_mngr::fini | leave.
[23/08/08-09:17:36 015][TRC][Px5dcc][Tx7444] SCYMTUninitializeEx | leave.
=============================================================
	MT Scylla Recognizer Logging End-Time: 23/08/08-09:17:36 015
	PID: 24012 (0x5dcc)
=============================================================
=============================================================
	iFlyTEK log file
	Subject :    MT Scylla Recognizer Logging
	Created-Time :    23/08/08-12:10:02 000
	Application: D:\develop\Java\jdk1.8.0_121\bin\java.exe 2021-08-30 17:17:25
	Module:      D:\cdback\app-coalding-topspeed-api\lib\mt_scylla.dll 2023-05-10 09:32:50
	PID: 24012 (0x5dcc) Version: 1.0.0.32019
=============================================================
[23/08/08-12:10:02 000][TRC][Px5dcc][Tx1160] scylla_mngr::init_Ex | enter.
[23/08/08-12:10:02 000][DBG][Px5dcc][Tx1160] scylla_mngr::init_Ex | param is .
[23/08/08-12:10:02 000][DBG][Px5dcc][Tx1160] scylla_mngr::get_macid | time spent on getting the MAC address 0.
[23/08/08-12:10:02 000][DBG][Px5dcc][Tx1160] scylla_mngr::init_Ex | mac_id  is 80-30-49-EB-7B-19.
[23/08/08-12:10:02 000][TRC][Px5dcc][Tx1160] scylla_mngr::init_Ex | leave.
[23/08/08-12:10:02 000][CRT][Px5dcc][Tx1160] SCYMTInitializeEx | auth_scylla_server is true.
[23/08/08-12:10:02 000][CRT][Px5dcc][Tx1160] SCYMTInitializeEx | OK .  Version_1_0_0_Build_32005.
[23/08/08-12:10:02 000][TRC][Px5dcc][Tx1160] SCYMTInitializeEx | leave.
[23/08/08-12:10:02 000][DBG][Px5dcc][Tx33d0] heart_beat || thread in 
[23/08/08-12:10:02 000][TRC][Px5dcc][Tx78f4] SCYMTSessionBeginEx | enter.
[23/08/08-12:10:02 000][TRC][Px5dcc][Tx78f4] scylla_mngr::alloc_inst_Ex | enter.
[23/08/08-12:10:02 000][CRT][Px5dcc][Tx78f4] param = url=10.70.182.176:8084,svc=iat,auf=audio/L16;rate=8000,aue=raw,appid=pc20onli,uid=5577,extend_params={"params":"eos=3000,bos=3000,token=anhui,ability=ab_asr"}
[23/08/08-12:10:02 000][CRT][Px5dcc][Tx78f4] conf iatprarm = (null)
[23/08/08-12:10:02 000][TRC][Px5dcc][Tx78f4] scylla_inst::set_param | enter.
[23/08/08-12:10:02 000][TRC][Px5dcc][Tx78f4] scylla_inst::check_param | enter.
[23/08/08-12:10:02 000][TRC][Px5dcc][Tx78f4] scylla_inst::check_param | leave.
[23/08/08-12:10:02 000][DBG][Px5dcc][Tx78f4] scylla_inst::set_param | param is url=10.70.182.176:8084,svc=iat,auf=audio/L16;rate=8000,aue=raw,appid=pc20onli,uid=5577,extend_params={"params":"eos=3000,bos=3000,token=anhui,ability=ab_asr"}.
[23/08/08-12:10:02 000][TRC][Px5dcc][Tx78f4] scylla_inst::set_param | leave.
[23/08/08-12:10:02 000][TRC][Px5dcc][Tx78f4] scylla_inst::create_inst | enter.
[23/08/08-12:10:02 000][DBG][Px5dcc][Tx78f4] server_url_ = .
[23/08/08-12:10:02 000][CRT][Px5dcc][Tx78f4] aue_arr[0] is: raw
[23/08/08-12:10:02 000][PRF][Px5dcc][Tx78f4] create post enter
[23/08/08-12:10:02 000][DBG][Px5dcc][Tx78f4] scylla_inst::create_inst | posthead : POST /iat/ HTTP/1.1
Host: 
Token:anhui
Content-Type:application/json-rpc
Content-Length:526
Accept:application/json-rpc
.
[23/08/08-12:10:02 000][DBG][Px5dcc][Tx78f4] server_url_curl = 10.70.182.176:8084/iat/.
[23/08/08-12:10:02 000][DBG][Px5dcc][Tx78f4] (LIBCURL)server_url_curl = 10.70.182.176:8084/iat/,posthead = nToken:anhui
Content-Type:application/json-rpc
Content-Length:526
Accept:application/json-rpc
[23/08/08-12:10:02 000][DBG][Px5dcc][Tx78f4] http_client_curl::http_post | data = {
   "id" : 1,
   "jsonrpc" : "2.0",
   "method" : "deal_request",
   "params" : {
      "appid" : "pc20onli",
      "aue" : "raw",
      "auf" : "audio/L16;rate=8000",
      "auth_id" : "24CF94B024012_80-30-49-EB-7B-19_29e654eb_2",
      "auth_need" : "false",
      "cmd" : "ssb",
      "extend_params" : "{\"params\":\"eos=3000,bos=3000,token=anhui,ability=ab_asr\"}",
      "private_key" : "d0fa46072178851166f91e7cb3ab0a61",
      "svc" : "iat",
      "syncid" : "0",
      "token" : "anhui",
      "uid" : "5577"
   }
}
[23/08/08-12:10:02 093][INF][Px5dcc][Tx78f4] http_client_curl | resp_code is 56.
[23/08/08-12:10:02 093][PRF][Px5dcc][Tx78f4] create post leave
[23/08/08-12:10:02 093][TRC][Px5dcc][Tx78f4] scylla_inst::create_inst | leave.
[23/08/08-12:10:02 093][TRC][Px5dcc][Tx78f4] http_client::fini | enter.
[23/08/08-12:10:02 093][TRC][Px5dcc][Tx78f4] http_client::fini | leave.
[23/08/08-12:10:02 093][ERR][Px5dcc][Tx78f4] scylla_mngr::create_inst | failed: 56
[23/08/08-12:10:02 093][TRC][Px5dcc][Tx78f4] scylla_mngr::alloc_inst_Ex | leave.
[23/08/08-12:10:02 093][TRC][Px5dcc][Tx78f4] SCYMTSessionBeginEx | leave.
[23/08/08-12:10:02 093][TRC][Px5dcc][Tx1160] SCYMTUninitializeEx | enter.
[23/08/08-12:10:02 093][TRC][Px5dcc][Tx1160] scylla_mngr::fini | enter.
[23/08/08-12:10:05 015][TRC][Px5dcc][Tx33d0] heart_beat::post_url | enter.
[23/08/08-12:10:05 015][TRC][Px5dcc][Tx33d0] heart_beat::post_url | leave.
[23/08/08-12:10:05 015][DBG][Px5dcc][Tx33d0] heart_beat || thread out 
[23/08/08-12:10:05 015][TRC][Px5dcc][Tx1160] scylla_mngr::fini | leave.
[23/08/08-12:10:05 015][TRC][Px5dcc][Tx1160] SCYMTUninitializeEx | leave.
=============================================================
	MT Scylla Recognizer Logging End-Time: 23/08/08-12:10:05 015
	PID: 24012 (0x5dcc)
=============================================================
=============================================================
	iFlyTEK log file
	Subject :    MT Scylla Recognizer Logging
	Created-Time :    23/08/08-12:10:05 000
	Application: D:\develop\Java\jdk1.8.0_121\bin\java.exe 2021-08-30 17:17:25
	Module:      D:\cdback\app-coalding-topspeed-api\lib\mt_scylla.dll 2023-05-10 09:32:50
	PID: 24012 (0x5dcc) Version: 1.0.0.32019
=============================================================
[23/08/08-12:10:05 000][TRC][Px5dcc][Tx1160] scylla_mngr::init_Ex | enter.
[23/08/08-12:10:05 000][DBG][Px5dcc][Tx1160] scylla_mngr::init_Ex | param is .
[23/08/08-12:10:05 000][DBG][Px5dcc][Tx1160] scylla_mngr::get_macid | time spent on getting the MAC address 0.
[23/08/08-12:10:05 000][DBG][Px5dcc][Tx1160] scylla_mngr::init_Ex | mac_id  is 80-30-49-EB-7B-19.
[23/08/08-12:10:05 000][TRC][Px5dcc][Tx1160] scylla_mngr::init_Ex | leave.
[23/08/08-12:10:05 000][CRT][Px5dcc][Tx1160] SCYMTInitializeEx | auth_scylla_server is true.
[23/08/08-12:10:05 000][CRT][Px5dcc][Tx1160] SCYMTInitializeEx | OK .  Version_1_0_0_Build_32005.
[23/08/08-12:10:05 000][TRC][Px5dcc][Tx1160] SCYMTInitializeEx | leave.
[23/08/08-12:10:05 000][DBG][Px5dcc][Tx0bd8] heart_beat || thread in 
[23/08/08-12:10:05 000][TRC][Px5dcc][Tx1160] SCYMTSessionBeginEx | enter.
[23/08/08-12:10:05 000][TRC][Px5dcc][Tx1160] scylla_mngr::alloc_inst_Ex | enter.
[23/08/08-12:10:05 000][CRT][Px5dcc][Tx1160] param = url=http://10.70.182.176:8084,svc=tts,auf=3,vid=62360,aue=raw,uid=660Y5r,appid=pc20onli,extend_params={"params":"token=anhui"}
[23/08/08-12:10:05 000][CRT][Px5dcc][Tx1160] conf ttsprarm = (null)
[23/08/08-12:10:05 000][TRC][Px5dcc][Tx1160] scylla_inst::set_param | enter.
[23/08/08-12:10:05 000][TRC][Px5dcc][Tx1160] scylla_inst::check_param | enter.
[23/08/08-12:10:05 000][TRC][Px5dcc][Tx1160] scylla_inst::check_param | leave.
[23/08/08-12:10:05 000][DBG][Px5dcc][Tx1160] scylla_inst::set_param | param is url=http://10.70.182.176:8084,svc=tts,auf=3,vid=62360,aue=raw,uid=660Y5r,appid=pc20onli,extend_params={"params":"token=anhui"}.
[23/08/08-12:10:05 000][TRC][Px5dcc][Tx1160] scylla_inst::set_param | leave.
[23/08/08-12:10:05 000][TRC][Px5dcc][Tx1160] scylla_inst::create_inst | enter.
[23/08/08-12:10:05 000][DBG][Px5dcc][Tx1160] server_url_ = .
[23/08/08-12:10:05 000][CRT][Px5dcc][Tx1160] aue_arr[0] is: raw
[23/08/08-12:10:05 000][PRF][Px5dcc][Tx1160] create post enter
[23/08/08-12:10:05 000][DBG][Px5dcc][Tx1160] scylla_inst::create_inst | posthead : POST /tts/ HTTP/1.1
Host: 
Token:anhui
Content-Type:application/json-rpc
Content-Length:500
Accept:application/json-rpc
.
[23/08/08-12:10:05 000][DBG][Px5dcc][Tx1160] server_url_curl = http://10.70.182.176:8084/tts/.
[23/08/08-12:10:05 000][DBG][Px5dcc][Tx1160] (LIBCURL)server_url_curl = http://10.70.182.176:8084/tts/,posthead = nToken:anhui
Content-Type:application/json-rpc
Content-Length:500
Accept:application/json-rpc
[23/08/08-12:10:05 000][DBG][Px5dcc][Tx1160] http_client_curl::http_post | data = {
   "id" : 1,
   "jsonrpc" : "2.0",
   "method" : "deal_request",
   "params" : {
      "appid" : "pc20onli",
      "aue" : "raw",
      "auf" : "3",
      "auth_id" : "24CF94B024012_80-30-49-EB-7B-19_29e660b2_3",
      "auth_need" : "false",
      "cmd" : "ssb",
      "extend_params" : "{\"params\":\"token=anhui\"}",
      "private_key" : "d0fa46072178851166f91e7cb3ab0a61",
      "svc" : "tts",
      "syncid" : "0",
      "token" : "anhui",
      "uid" : "660Y5r",
      "vid" : "62360"
   }
}
[23/08/08-12:10:05 094][INF][Px5dcc][Tx1160] http_client_curl | resp_code is 56.
[23/08/08-12:10:05 094][PRF][Px5dcc][Tx1160] create post leave
[23/08/08-12:10:05 094][TRC][Px5dcc][Tx1160] scylla_inst::create_inst | leave.
[23/08/08-12:10:05 094][TRC][Px5dcc][Tx1160] http_client::fini | enter.
[23/08/08-12:10:05 094][TRC][Px5dcc][Tx1160] http_client::fini | leave.
[23/08/08-12:10:05 094][ERR][Px5dcc][Tx1160] scylla_mngr::create_inst | failed: 56
[23/08/08-12:10:05 094][TRC][Px5dcc][Tx1160] scylla_mngr::alloc_inst_Ex | leave.
[23/08/08-12:10:05 094][TRC][Px5dcc][Tx1160] SCYMTSessionBeginEx | leave.
[23/08/08-12:10:05 094][TRC][Px5dcc][Tx1160] SCYMTUninitializeEx | enter.
[23/08/08-12:10:05 094][TRC][Px5dcc][Tx1160] scylla_mngr::fini | enter.
[23/08/08-12:10:08 000][TRC][Px5dcc][Tx0bd8] heart_beat::post_url | enter.
[23/08/08-12:10:08 000][TRC][Px5dcc][Tx0bd8] heart_beat::post_url | leave.
[23/08/08-12:10:08 000][DBG][Px5dcc][Tx0bd8] heart_beat || thread out 
[23/08/08-12:10:08 000][TRC][Px5dcc][Tx1160] scylla_mngr::fini | leave.
[23/08/08-12:10:08 000][TRC][Px5dcc][Tx1160] SCYMTUninitializeEx | leave.
=============================================================
	MT Scylla Recognizer Logging End-Time: 23/08/08-12:10:08 000
	PID: 24012 (0x5dcc)
=============================================================
=============================================================
	iFlyTEK log file
	Subject :    MT Scylla Recognizer Logging
	Created-Time :    23/08/08-12:15:02 000
	Application: D:\develop\Java\jdk1.8.0_121\bin\java.exe 2021-08-30 17:17:25
	Module:      D:\cdback\app-coalding-topspeed-api\lib\mt_scylla.dll 2023-05-10 09:32:50
	PID: 24012 (0x5dcc) Version: 1.0.0.32019
=============================================================
[23/08/08-12:15:02 000][TRC][Px5dcc][Tx5a6c] scylla_mngr::init_Ex | enter.
[23/08/08-12:15:02 000][DBG][Px5dcc][Tx5a6c] scylla_mngr::init_Ex | param is .
[23/08/08-12:15:02 000][DBG][Px5dcc][Tx5a6c] scylla_mngr::get_macid | time spent on getting the MAC address 0.
[23/08/08-12:15:02 000][DBG][Px5dcc][Tx5a6c] scylla_mngr::init_Ex | mac_id  is 80-30-49-EB-7B-19.
[23/08/08-12:15:02 000][TRC][Px5dcc][Tx5a6c] scylla_mngr::init_Ex | leave.
[23/08/08-12:15:02 000][CRT][Px5dcc][Tx5a6c] SCYMTInitializeEx | auth_scylla_server is true.
[23/08/08-12:15:02 000][CRT][Px5dcc][Tx5a6c] SCYMTInitializeEx | OK .  Version_1_0_0_Build_32005.
[23/08/08-12:15:02 000][TRC][Px5dcc][Tx5a6c] SCYMTInitializeEx | leave.
[23/08/08-12:15:02 000][DBG][Px5dcc][Tx7b38] heart_beat || thread in 
[23/08/08-12:15:02 016][TRC][Px5dcc][Tx326c] SCYMTSessionBeginEx | enter.
[23/08/08-12:15:02 016][TRC][Px5dcc][Tx326c] scylla_mngr::alloc_inst_Ex | enter.
[23/08/08-12:15:02 016][CRT][Px5dcc][Tx326c] param = url=10.70.182.176:8084,svc=iat,auf=audio/L16;rate=8000,aue=raw,appid=pc20onli,uid=5577,extend_params={"params":"eos=3000,bos=3000,token=anhui,ability=ab_asr"}
[23/08/08-12:15:02 016][CRT][Px5dcc][Tx326c] conf iatprarm = (null)
[23/08/08-12:15:02 016][TRC][Px5dcc][Tx326c] scylla_inst::set_param | enter.
[23/08/08-12:15:02 016][TRC][Px5dcc][Tx326c] scylla_inst::check_param | enter.
[23/08/08-12:15:02 016][TRC][Px5dcc][Tx326c] scylla_inst::check_param | leave.
[23/08/08-12:15:02 016][DBG][Px5dcc][Tx326c] scylla_inst::set_param | param is url=10.70.182.176:8084,svc=iat,auf=audio/L16;rate=8000,aue=raw,appid=pc20onli,uid=5577,extend_params={"params":"eos=3000,bos=3000,token=anhui,ability=ab_asr"}.
[23/08/08-12:15:02 016][TRC][Px5dcc][Tx326c] scylla_inst::set_param | leave.
[23/08/08-12:15:02 016][TRC][Px5dcc][Tx326c] scylla_inst::create_inst | enter.
[23/08/08-12:15:02 016][DBG][Px5dcc][Tx326c] server_url_ = .
[23/08/08-12:15:02 016][CRT][Px5dcc][Tx326c] aue_arr[0] is: raw
[23/08/08-12:15:02 016][PRF][Px5dcc][Tx326c] create post enter
[23/08/08-12:15:02 016][DBG][Px5dcc][Tx326c] scylla_inst::create_inst | posthead : POST /iat/ HTTP/1.1
Host: 
Token:anhui
Content-Type:application/json-rpc
Content-Length:526
Accept:application/json-rpc
.
[23/08/08-12:15:02 016][DBG][Px5dcc][Tx326c] server_url_curl = 10.70.182.176:8084/iat/.
[23/08/08-12:15:02 016][DBG][Px5dcc][Tx326c] (LIBCURL)server_url_curl = 10.70.182.176:8084/iat/,posthead = nToken:anhui
Content-Type:application/json-rpc
Content-Length:526
Accept:application/json-rpc
[23/08/08-12:15:02 016][DBG][Px5dcc][Tx326c] http_client_curl::http_post | data = {
   "id" : 1,
   "jsonrpc" : "2.0",
   "method" : "deal_request",
   "params" : {
      "appid" : "pc20onli",
      "aue" : "raw",
      "auf" : "audio/L16;rate=8000",
      "auth_id" : "24CF94B024012_80-30-49-EB-7B-19_29eae86d_4",
      "auth_need" : "false",
      "cmd" : "ssb",
      "extend_params" : "{\"params\":\"eos=3000,bos=3000,token=anhui,ability=ab_asr\"}",
      "private_key" : "d0fa46072178851166f91e7cb3ab0a61",
      "svc" : "iat",
      "syncid" : "0",
      "token" : "anhui",
      "uid" : "5577"
   }
}
[23/08/08-12:15:02 110][INF][Px5dcc][Tx326c] http_client_curl | resp_code is 56.
[23/08/08-12:15:02 110][PRF][Px5dcc][Tx326c] create post leave
[23/08/08-12:15:02 110][TRC][Px5dcc][Tx326c] scylla_inst::create_inst | leave.
[23/08/08-12:15:02 110][TRC][Px5dcc][Tx326c] http_client::fini | enter.
[23/08/08-12:15:02 110][TRC][Px5dcc][Tx326c] http_client::fini | leave.
[23/08/08-12:15:02 110][ERR][Px5dcc][Tx326c] scylla_mngr::create_inst | failed: 56
[23/08/08-12:15:02 110][TRC][Px5dcc][Tx326c] scylla_mngr::alloc_inst_Ex | leave.
[23/08/08-12:15:02 110][TRC][Px5dcc][Tx326c] SCYMTSessionBeginEx | leave.
[23/08/08-12:15:02 110][TRC][Px5dcc][Tx5a6c] SCYMTUninitializeEx | enter.
[23/08/08-12:15:02 110][TRC][Px5dcc][Tx5a6c] scylla_mngr::fini | enter.
[23/08/08-12:15:05 016][TRC][Px5dcc][Tx7b38] heart_beat::post_url | enter.
[23/08/08-12:15:05 016][TRC][Px5dcc][Tx7b38] heart_beat::post_url | leave.
[23/08/08-12:15:05 016][DBG][Px5dcc][Tx7b38] heart_beat || thread out 
[23/08/08-12:15:05 016][TRC][Px5dcc][Tx5a6c] scylla_mngr::fini | leave.
[23/08/08-12:15:05 016][TRC][Px5dcc][Tx5a6c] SCYMTUninitializeEx | leave.
=============================================================
	MT Scylla Recognizer Logging End-Time: 23/08/08-12:15:05 016
	PID: 24012 (0x5dcc)
=============================================================
=============================================================
	iFlyTEK log file
	Subject :    MT Scylla Recognizer Logging
	Created-Time :    23/08/08-12:15:05 000
	Application: D:\develop\Java\jdk1.8.0_121\bin\java.exe 2021-08-30 17:17:25
	Module:      D:\cdback\app-coalding-topspeed-api\lib\mt_scylla.dll 2023-05-10 09:32:50
	PID: 24012 (0x5dcc) Version: 1.0.0.32019
=============================================================
[23/08/08-12:15:05 000][TRC][Px5dcc][Tx5a6c] scylla_mngr::init_Ex | enter.
[23/08/08-12:15:05 000][DBG][Px5dcc][Tx5a6c] scylla_mngr::init_Ex | param is .
[23/08/08-12:15:05 000][DBG][Px5dcc][Tx5a6c] scylla_mngr::get_macid | time spent on getting the MAC address 0.
[23/08/08-12:15:05 000][DBG][Px5dcc][Tx5a6c] scylla_mngr::init_Ex | mac_id  is 80-30-49-EB-7B-19.
[23/08/08-12:15:05 000][TRC][Px5dcc][Tx5a6c] scylla_mngr::init_Ex | leave.
[23/08/08-12:15:05 000][CRT][Px5dcc][Tx5a6c] SCYMTInitializeEx | auth_scylla_server is true.
[23/08/08-12:15:05 000][CRT][Px5dcc][Tx5a6c] SCYMTInitializeEx | OK .  Version_1_0_0_Build_32005.
[23/08/08-12:15:05 000][DBG][Px5dcc][Tx77b0] heart_beat || thread in 
[23/08/08-12:15:05 000][TRC][Px5dcc][Tx5a6c] SCYMTInitializeEx | leave.
[23/08/08-12:15:05 000][TRC][Px5dcc][Tx5a6c] SCYMTSessionBeginEx | enter.
[23/08/08-12:15:05 000][TRC][Px5dcc][Tx5a6c] scylla_mngr::alloc_inst_Ex | enter.
[23/08/08-12:15:05 000][CRT][Px5dcc][Tx5a6c] param = url=http://10.70.182.176:8084,svc=tts,auf=3,vid=62360,aue=raw,uid=660Y5r,appid=pc20onli,extend_params={"params":"token=anhui"}
[23/08/08-12:15:05 000][CRT][Px5dcc][Tx5a6c] conf ttsprarm = (null)
[23/08/08-12:15:05 000][TRC][Px5dcc][Tx5a6c] scylla_inst::set_param | enter.
[23/08/08-12:15:05 000][TRC][Px5dcc][Tx5a6c] scylla_inst::check_param | enter.
[23/08/08-12:15:05 000][TRC][Px5dcc][Tx5a6c] scylla_inst::check_param | leave.
[23/08/08-12:15:05 000][DBG][Px5dcc][Tx5a6c] scylla_inst::set_param | param is url=http://10.70.182.176:8084,svc=tts,auf=3,vid=62360,aue=raw,uid=660Y5r,appid=pc20onli,extend_params={"params":"token=anhui"}.
[23/08/08-12:15:05 000][TRC][Px5dcc][Tx5a6c] scylla_inst::set_param | leave.
[23/08/08-12:15:05 000][TRC][Px5dcc][Tx5a6c] scylla_inst::create_inst | enter.
[23/08/08-12:15:05 000][DBG][Px5dcc][Tx5a6c] server_url_ = .
[23/08/08-12:15:05 000][CRT][Px5dcc][Tx5a6c] aue_arr[0] is: raw
[23/08/08-12:15:05 000][PRF][Px5dcc][Tx5a6c] create post enter
[23/08/08-12:15:05 000][DBG][Px5dcc][Tx5a6c] scylla_inst::create_inst | posthead : POST /tts/ HTTP/1.1
Host: 
Token:anhui
Content-Type:application/json-rpc
Content-Length:500
Accept:application/json-rpc
.
[23/08/08-12:15:05 000][DBG][Px5dcc][Tx5a6c] server_url_curl = http://10.70.182.176:8084/tts/.
[23/08/08-12:15:05 000][DBG][Px5dcc][Tx5a6c] (LIBCURL)server_url_curl = http://10.70.182.176:8084/tts/,posthead = nToken:anhui
Content-Type:application/json-rpc
Content-Length:500
Accept:application/json-rpc
[23/08/08-12:15:05 000][DBG][Px5dcc][Tx5a6c] http_client_curl::http_post | data = {
   "id" : 1,
   "jsonrpc" : "2.0",
   "method" : "deal_request",
   "params" : {
      "appid" : "pc20onli",
      "aue" : "raw",
      "auf" : "3",
      "auth_id" : "24CF94B024012_80-30-49-EB-7B-19_29eaf425_5",
      "auth_need" : "false",
      "cmd" : "ssb",
      "extend_params" : "{\"params\":\"token=anhui\"}",
      "private_key" : "d0fa46072178851166f91e7cb3ab0a61",
      "svc" : "tts",
      "syncid" : "0",
      "token" : "anhui",
      "uid" : "660Y5r",
      "vid" : "62360"
   }
}
[23/08/08-12:15:05 109][INF][Px5dcc][Tx5a6c] http_client_curl | resp_code is 56.
[23/08/08-12:15:05 109][PRF][Px5dcc][Tx5a6c] create post leave
[23/08/08-12:15:05 109][TRC][Px5dcc][Tx5a6c] scylla_inst::create_inst | leave.
